stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
1,109303,Eusebi Güell - Joaquim Auger,41.34739796,2.0316491,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109303
2,100005,Av. Josep Tarradellas - Miquel Peiró i Victori,41.36270625,2.09630996,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100005
4,109239,Faigs - Julivert,41.28511572,1.96949119,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109239
5,109244,Faigs - Freixe,41.28410122,1.96846752,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109244
8,1461,Av. de Cornellà - Pont d'Esplugues,41.376825,2.088863,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001461
9,109249,Josep Anselm Clavé - Oriol,41.37133591,2.09139329,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109249
11,3047,Aeroport - Terminal T2-A B (Sentit Terminal T1),41.302872,2.075775,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003047
12,109198,Terminal Aeroport T1,41.28776664,2.07322414,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109198
13,3048,Aeroport - Terminal T2-B (Sentit Terminal T1),41.304126,2.07926,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003048
14,3041,Aeroport - Terminal T2-C (Sentit Terminal T1),41.305002,2.081808,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003041
15,109196,Terminal Aeroport T1,41.28791756,2.07312921,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109196
17,1704,Les Agudes - Costabona (a Torre Baró-Vallbona),41.462708,2.177347,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001704
23,1703,Les Agudes (a Torre Baró-Vallbona),41.46159,2.1759396,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001703
28,100043,Agustina d'Aragó - García Lorca,41.28796525,1.98002582,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100043
30,752,Aiguablava - Pedrosa,41.448923,2.182143,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000752
32,753,Aiguablava - La Fosca,41.448396,2.181763,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000753
33,1548,Aiguablava - Nou Barris,41.447422,2.1805363,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001548
34,471,Aiguablava - Via Favència,41.447098,2.180495,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000471
36,100057,Pg. Olof Palme - Apenins,41.45404917,2.2265765,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100057
37,497,Alcántara - Garigliano,41.445521,2.17243,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000497
47,3350,Av. Alfons XIII - Aribau,41.434588,2.219009,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003350
48,3352,Av. Alfons XIII - Andrés Segovia,41.436616,2.22282,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003352
49,3353,Av. Alfons XIII - Sant Lluc,41.43939534,2.22836437,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003353
51,2998,Av. Alfons XIII - Sant Lluc,41.43949,2.228244,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=002998
56,1604,Pg. Marítim - Almirall Cervera,41.37919192,2.1921682,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001604
57,1605,Pepe Rubianes,41.378437,2.1901088,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001605
60,1231,Almogàvers - Roger de Flor,41.39189965,2.18283364,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001231
62,950,Almogàvers - Marina,41.39431838,2.18618443,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000950
63,1606,Pg. Marítim - Pepe Rubianes,41.3791208,2.1923356,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001606
69,100111,Amadeu Torner - Av. del Carrilet,41.36383951,2.12128052,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100111
70,100112,Amadeu Torner - Aprestadora,41.36206935,2.12213473,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100112
75,100118,Àngel Guimerà - Av. Baix Llobregat,41.37251063,2.0771704,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100118
77,100121,Àngel Guimerà - Josep Argemí,41.37452879,2.0793255,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100121
83,100131,Metro Badalona Pompeu Fabra,41.44926521,2.24367188,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100131
86,100136,Pau Claris - Av. Marquès de Mont-Roig,41.44089148,2.23320555,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100136
88,661,Aragó - Independència,41.407251,2.184862,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000661
89,236,Aragó - Enamorats,41.405834,2.182955,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000236
92,1453,Pg. Guayaquil - Arbeca,41.43948957,2.20814294,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001453
98,1386,Aribau - Diagonal,41.3951869,2.15051043,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001386
99,58,Aribau - Aragó,41.387899,2.160079,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000058
100,316,Aribau - Gran Via,41.386042,2.162533,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000316
101,1036,Aribau - Laforja,41.39796794,2.14735659,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001036
103,222,Aribau - Còrsega,41.392292,2.154352,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000222
105,842,Aribau - Mallorca,41.389687,2.15771,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000842
108,3662,Arístides Maillol - Trav. de les Corts,41.378352,2.121243,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003662
109,1373,Arizala - Les Corts,41.37860905,2.12382015,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001373
110,856,Arizala - Av. Madrid,41.37650905,2.12513421,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000856
111,100170,Armenteres - Av. del Sol,41.37537011,2.0458315,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100170
113,100172,Palau Falguera - Mercat Municipal,41.37985205,2.04354394,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100172
114,100173,Armenteres - Joaquim Castell,41.37614796,2.0452844,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100173
120,100185,Ausiàs Marc - Bailen,41.39205702,2.17655093,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100185
121,100186,Ausiàs Marc - Roger de Flor,41.39373197,2.17870371,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100186
125,951,Ausiàs Marc - Nàpols,41.39539482,2.18090282,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000951
128,100199,Av. Europa - Cadaqués,41.27039872,2.02880199,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100199
138,100209,Autovia Castelldefels - Centre Comercial,41.33408921,2.09092351,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100209
141,100214,Autovia de Castelldefels - Km. 186,41.27228053,2.03841668,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100214
145,104756,Autovia de Castelldefels - Km. 191 - Mas Blau,41.31393377,2.06891716,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=104756
150,1902,Av. de Barcelona - dels Frares,41.37062301,2.07603917,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001902
153,3351,Av. Alfons XIII - Av. del Maresme,41.436504,2.222934,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003351
154,100236,Av. Alfons XIII - Cervantes,41.44323978,2.23560116,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100236
155,2997,Av. Alfons XIII - Pau Claris,41.44108627,2.23118947,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=002997
156,3349,Av. Alfons XIII - Simancas,41.43503822,2.2200746,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003349
158,1761,Av. l'Alzinar - Transversal,41.46163,2.182768,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001761
159,100246,Av. Amèrica - Pl. de la Cultura,41.35130606,2.11480236,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100246
160,100247,Amèrica - Av. Puig i Castellar,41.45787603,2.20472751,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100247
161,100248,Av. Amèrica - Estació FGC Gornal ,41.3533881,2.11519263,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100248
162,100249,Av. Amèrica - Av. Granvia,41.35142492,2.11503815,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100249
164,608,Av. Anselm Clavé - Enric Borràs,41.33269162,2.09732713,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000608
165,1097,Av. Anselm Clavé - Manuel Bertrand,41.3317439,2.09501267,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001097
166,1553,Av. Anselm Clavé - Les Moreres,41.334075,2.100882,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001553
168,100256,Av. Anselm de Riu - Amèrica,41.45962288,2.20225119,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100256
169,100258,Av. Anselm de  Riu - Eiximenis,41.46406672,2.20291855,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100258
171,100260,Av. Anselm de  Riu - Milton,41.46275421,2.20160449,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100260
172,100261,Av. Anselm de Riu - Santiago Rusiñol,41.46163949,2.20125979,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100261
173,100262,Av. Anselm de Riu - Sants,41.46004337,2.20219376,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100262
174,100263,Av. d'Aragó - Av. General Prim,41.33733711,2.03003942,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100263
175,100267,Av. Bac de Roda - Pirineus,41.46234404,2.24767595,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100267
176,100268,Av. Morera - Av. de Roma,41.46215586,2.24830177,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100268
177,100269,Av. Bac de Roda - Pl. d'Enric Morera,41.46166111,2.24712025,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100269
178,100270,Sant Martí de l'Erm - Marquès de Monistrol,41.37163534,2.07071055,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100270
184,2638,Av. Baix Llobregat - Enric Granados,41.37018,2.078688,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=002638
185,1919,Av. Baix Llobregat - St. Martí de l'Erm,41.373772,2.073974,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001919
189,100770,Av. del Maresme - Av. Marquès de Mont-Roig,41.43418457,2.2276193,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100770
190,100771,Av. del  Maresme - Huelva,41.43543104,2.22216604,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100771
191,100772,Av. del Maresme - Jerez de la Frontera,41.43505176,2.22580686,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100772
192,100773,Av. Maria Girona - Sta. Creu de Calafell,41.34724176,2.04691306,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100773
193,100774,Av. Maria Girona - Hospital,41.34702255,2.04691556,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100774
203,100786,Av. Marquès de Mont-Roig - Antoni  Bori,41.44098802,2.23447048,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100786
204,100787,Av. Marquès de Mont-Roig - Ponent,41.44217096,2.23589918,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100787
205,100789,Av. Marquès de Mont-Roig - Sant Lluc,41.4379498,2.23072521,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100789
206,100790,Av. Marquès de Mont-Roig - Vélez Rubio,41.4349942,2.22742281,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100790
207,100791,Av. Marquès de Sant Mori - Quevedo,41.44298467,2.22476224,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100791
209,100793,Av. Martí Pujol - Barcelona,41.45289998,2.24349846,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100793
210,100795,Av. Martí Pujol - Ignasi Iglésias,41.44830969,2.24628568,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100795
211,100797,Av. Martí Pujol - Rector,41.4508427,2.24463809,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100797
212,100800,Av. Martí Pujol - Via Augusta,41.45053855,2.24501901,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100800
214,100804,Av. Mas-Ram - del Boix,41.47657017,2.25394019,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100804
215,100805,Av. Mas-Ram - Palmeres,41.47608566,2.25362399,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100805
216,100806,Av. Mas-Ram - Pl. Enric Parellada,41.4769489,2.2523867,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100806
217,511,Meridiana - Cardenal Tedeschini,41.42502,2.186341,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000511
218,1778,Meridiana - S'Agaró,41.448149,2.187808,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001778
219,885,Meridiana - Garbí,41.452108,2.188738,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000885
220,432,Meridiana - Parc de Can Dragó,41.43567,2.183832,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000432
221,328,Meridiana - Pegaso,41.42542169,2.18654471,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000328
222,1489,Meridiana - València,41.411071,2.187053,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001489
224,1007,Meridiana - Biscaia,41.417607,2.18675,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001007
228,1240,Meridiana - Av. Rio de Janeiro,41.443041,2.18621,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001240
229,455,Meridiana - La Sagrera,41.421937,2.18676,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000455
230,1663,Meridiana - Pl. dels Jardins d'Elx,41.423542,2.1871073,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001663
231,362,Meridiana - Escòcia,41.429143,2.183648,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000362
233,1494,Meridiana - Pl. del Doctor Serrat,41.410909,2.186716,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001494
234,705,Meridiana - Josep Estivill,41.41632557,2.18705836,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000705
235,1166,Meridiana - Estació d'Autobusos Fabra i Puig,41.43070169,2.18297482,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001166
237,1302,Buenaventura Muñoz - Sardenya,41.393627,2.1875758,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001302
238,1167,CAP Sant Andreu,41.433332,2.183621,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001167
239,510,Meridiana - La Sagrera,41.4213599,2.18711346,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000510
240,1340,Meridiana - Riera de Sant Andreu,41.43553602,2.18445759,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001340
241,1709,Meridiana - Ctra. de Ribes,41.449895,2.188848,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001709
242,1765,Meridiana - Pare Pérez del Pulgar,41.45348,2.189188,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001765
243,100861,Av. Miraflores - l'enginyer Moncunill,41.37106602,2.10956689,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100861
245,100863,Av. Miraflores - Llevant,41.37253563,2.10705247,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100863
247,100866,Av. Miramar - Av. Antoni Gaudí,41.31852351,2.00620447,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100866
253,100876,Av. Mn. J. Pons i Rabadà - Pl. Salvador Dalí,41.43722272,2.21308302,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100876
254,100877,Av. Mn. J. Pons i Rabadà - Av. de la Generalitat,41.43882957,2.21109175,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100877
260,666,Av. dels Banús - Camprodon,41.44636524,2.21408538,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000666
263,100292,Av. de Barcelona - Extremadura,41.36921641,2.07232617,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100292
265,100294,Av. de Barcelona - Av. del Baix Llobregat,41.37020745,2.07500624,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100294
266,1737,Av. Barcelona - Poliesportiu Municipal,41.367979,2.064016,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001737
269,109079,Montserrat Roig - M. Aurèlia Campmany,41.3627429,2.06197572,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109079
270,109080,Av. Can Corts - Mercè Rodoreda,41.35953324,2.06638951,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109080
271,109081,Av. Can Corts - Pl. Mary Santpere,41.35755958,2.06811101,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109081
274,536,Av. Barcelona - Mare de Déu de Montserrat,41.368082,2.067861,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000536
275,537,Av. Barcelona - Gran Capità,41.36821062,2.06772585,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000537
277,1657,Av. Barcelona - Mare de Déu de la Mercè,41.368508,2.070638,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001657
279,276,Av. Barcelona - Marquès de Monistrol,41.36889954,2.07141475,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000276
281,2271,Av. Barcelona - Bon Viatge,41.36474106,2.05874258,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=002271
282,2248,Av. Barcelona - Rius i Taulet,41.366745,2.060741,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=002248
283,904,Av. Barcelona - Tambor del Bruc,41.367872,2.064254,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000904
284,1922,Av. de Barcelona - Extremadura,41.369312,2.073349,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001922
286,100330,Av. del Mar - Pl. de la Terra,41.28978112,2.01543081,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100330
287,100331,Av. del Mar - Camí de la Pineda de Baix,41.27280425,2.0196926,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100331
288,100333,Av. del Mar - Camí de les Parets,41.2864407,2.01679373,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100333
289,100334,Av. del Mar - Camí La Maiola de Baix,41.27816586,2.01977066,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100334
290,100335,Av. del Mar - Camí de la Pineda,41.27288194,2.01983799,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100335
291,100339,Av. del Mar - Camí de la caseta d'en Nicasi,41.2755158,2.0198078,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100339
292,100340,Av. del Mar - Camí de la Murtra,41.28644088,2.01692917,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100340
293,100341,Av. del Mar - Camí la Sendera,41.27850551,2.0196123,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100341
295,1095,Borbó - Pg. Maragall,41.4264,2.175874,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001095
296,1958,Borbó - Costa i Cuxart,41.42813621,2.17473587,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001958
298,100355,Av. Can Palmer - Can Palmer ,41.31058722,2.00856852,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100355
299,100356,Av. Can Batllori - Assutzenes,41.31356035,2.0079533,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100356
300,100358,Av. Can Batllori - Assutzenes,41.31388036,2.00807491,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100358
301,100359,Av. Can Serra - Ctra. d'Esplugues,41.36452924,2.09956276,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100359
302,100360,Av. Can Serra - Institut Torras i Bages,41.36646767,2.10111464,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100360
303,100361,Av. Can Serra - núm. 20,41.36530227,2.0991912,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100361
305,100364,Av. Cardenal Vidal i B. - Ramiro de Maeztu,41.44035322,2.21435414,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100364
306,108741,Hospital Esperit Sant - Av. Cardenal Vidal i B.,41.43776821,2.21387639,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=108741
307,100367,Av. Caritg - Circumval·lació,41.4488573,2.22439556,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100367
308,100368,Av. Caritg - Lepant,41.44874401,2.22425568,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100368
309,100370,Av. Caritg - Av. de Lloreda,41.45056332,2.22434371,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100370
310,100371,Av. Caritg - Ruperto Chapí,41.45066454,2.22423533,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100371
311,100372,Av. Carmen Amaya - dels Joncs,41.35670654,2.11729709,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100372
312,100373,Av. Carmen Amaya - Gornal,41.35300705,2.11736129,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100373
313,100374,Av. Carmen Amaya - Bloc núm. 60 ,41.35678321,2.11812475,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=100374
314,101980,Av. del Carrilet - Av. Fabregada,41.35961167,2.10696625,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101980
