stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1434,,"Juan Sánchez de la Coba, 16",,28.08062900,-15.41964500,,,,,,
1131,,"Juan Sánchez de la Coba, 2",,28.08281900,-15.41978700,,,,,,
1331,,"Juan Saraza Ortíz, 14",,28.10319900,-15.43266600,,,,,,
1330,,"Juan Saraza Ortíz, frente 7",,28.10331500,-15.43221000,,,,,,
1138,,"Juan Sebastian Bach, frente 4",,28.07447300,-15.41935600,,,,,,
1665,,"Judas Tadeo (Barranquillo)",,28.09095000,-15.48499700,,,,,,
1959,,"Judas Tadeo (Isla Perdida)",,28.08947800,-15.48081100,,,,,,
1672,,"Judas Tadeo, 34",,28.09109700,-15.48316500,,,,,,
1693,,"Judas Tadeo, 36",,28.09113600,-15.48338900,,,,,,
1735,,"Judas Tadeo, 61",,28.09039500,-15.48134000,,,,,,
1726,,"Judas Tadeo, 66",,28.09024400,-15.48130600,,,,,,
1490,,"Junco (Amapola)",,28.11034200,-15.45402800,,,,,,
1498,,"Junco (Hiperdino)",,28.11269324,-15.45499563,,,,,,
1222,,"La Matula, 25",,28.08958000,-15.43572900,,,,,,
1224,,"La Matula, 65",,28.08747200,-15.43706700,,,,,,
1226,,"La Matula, 97",,28.08551600,-15.43880100,,,,,,
1033,,"Juan Rejón (frente Bomberos La Isleta)",,28.15039700,-15.41924900,,,,,,
1604,,"Las Borreras, 1",,28.10659200,-15.45027100,,,,,,
1627,,"Las Borreras, 10",,28.10715300,-15.45292200,,,,,,
1629,,"Las Borreras, frente 1",,28.10665600,-15.45012300,,,,,,
1791,,"Lázaro de Ortega (Ciudad del Campo)",,28.09192100,-15.47860800,,,,,,
1793,,"Lázaro de Ortega, 39",,28.09016667,-15.47936667,,,,,,
1513,,"Lentini (Monopol)",,28.10232500,-15.41526800,,,,,,
1013,,"León y Castillo (C.N. Metropole)",,28.12205900,-15.42661000,,,,,,
1441,,"León y Castillo (Club Náutico)",,28.13289800,-15.42952300,,,,,,
1016,,"León y Castillo (Colegio Salesiano)",,28.12289500,-15.42752700,,,,,,
1022,,"León y Castillo (Edificio José Antonio)",,28.13261400,-15.43004700,,,,,,
1015,,"León y Castillo (Oficinas Municipales)",,28.12543300,-15.42900000,,,,,,
1008,,"León y Castillo (Pl. de La Feria)",,28.11340600,-15.41997700,,,,,,
1017,,"León y Castillo (Torre Las Palmas)",,28.12880900,-15.42980600,,,,,,
1006,,"León y Castillo, 13",,28.10994100,-15.41824400,,,,,,
1010,,"León y Castillo, 145",,28.11655600,-15.42259600,,,,,,
1012,,"León y Castillo, 185",,28.11789900,-15.42379900,,,,,,
1014,,"León y Castillo, 209",,28.12004000,-15.42559600,,,,,,
1042,,"Dr. Waksman (Pl. de La Feria)",,28.11316666,-15.42031669,,,,,,
1970,,"Leonardo Torriani (Zárate)",,28.07911900,-15.42225800,,,,,,
1773,,"Leopoldo Alonso",,28.11809600,-15.44357600,,,,,,
1741,,"Leopoldo Alonso, 5",,28.11793300,-15.44343100,,,,,,
1987,,"Lomo de La Cruz",,28.09091000,-15.44769200,,,,,,
1762,,"L. Suárez Rivero, 22",,28.07618333,-15.47265000,,,,,,
1418,,"L. Suárez Rivero, 9",,28.07626667,-15.47273333,,,,,,
1760,,"L. Suárez Rivero, frente 51",,28.07358333,-15.46825000,,,,,,
1200,,"Los Manzanos",,28.09454500,-15.42323500,,,,,,
1009,,"Luis Doreste Silva, 22",,28.11615800,-15.42121100,,,,,,
1037,,"Luis Doreste Silva, 50",,28.11861697,-15.42349786,,,,,,
1265,,"Luján Pérez, 20",,28.14982200,-15.42967600,,,,,,
1267,,"Luján Pérez, 66",,28.15149600,-15.43000400,,,,,,
1508,,"Madreselva",,28.11246935,-15.45398578,,,,,,
1501,,"Madreselva, frente 69",,28.11152600,-15.45209500,,,,,,
1566,,"Manuel de Falla (Colegio La Paterna)",,28.09248300,-15.44937100,,,,,,
1562,,"Manuel de Falla (Nueva Paterna)",,28.09008100,-15.45036500,,,,,,
1378,,"Manuel de Falla (Salida de La Paterna)",,28.09693100,-15.44737700,,,,,,
1391,,"Manuel de Falla, frente 11",,28.09477400,-15.44697200,,,,,,
1389,,"Manuel de Falla, frente 118",,28.09684700,-15.44651700,,,,,,
1564,,"Manuel de Falla, frente 52",,28.09086400,-15.45060800,,,,,,
1949,,"Manuel de Falla, frente 56",,28.08953000,-15.45156600,,,,,,
1395,,"Manuel de Falla, frente 72",,28.09199200,-15.44867500,,,,,,
1393,,"Manuel de Falla, frente 84",,28.09380100,-15.44770000,,,,,,
1695,,"Manzanilla, frente 14",,28.11001700,-15.45249100,,,,,,
1414,,"María Dolorosa, 1",,28.16454000,-15.43431000,,,,,,
1548,,"Marianao, 103",,28.06148000,-15.42791700,,,,,,
1091,,"Marianao, 12",,28.06377800,-15.42244100,,,,,,
1544,,"Marianao, 5",,28.06336500,-15.42257800,,,,,,
1546,,"Marianao, 53",,28.06257100,-15.42414900,,,,,,
1533,,"Marianao, 60",,28.06143700,-15.42889200,,,,,,
1660,,"Marianao, frente 82",,28.06095000,-15.42966900,,,,,,
1722,,"Mariucha (Canódromo)",,28.11125000,-15.43436667,,,,,,
1289,,"Mariucha (Plaza Don Benito)",,28.11334400,-15.43031400,,,,,,
1064,,"Mariucha, 139",,28.10923400,-15.43786100,,,,,,
1066,,"Mariucha, 171",,28.10716900,-15.43978500,,,,,,
1250,,"Miguel Ángel Asturias (Iglesia El Batán)",,28.09595900,-15.42884900,,,,,,
1231,,"Miguel Ángel Asturias (Iglesia El Batán)",,28.09641000,-15.42834500,,,,,,
1229,,"Miguel Ángel Asturias, 5",,28.09461700,-15.42926000,,,,,,
1248,,"Miguel Ángel Asturias, frente 5",,28.09406200,-15.42964800,,,,,,
1105,,"Miguel Martín Fernández de la Torre, 7",,28.05781300,-15.44487900,,,,,,
1694,,"Miguel Martín Fernández de la Torre (Centro de Menores)",,28.05785400,-15.44182700,,,,,,
1712,,"Mimosa",,28.11280200,-15.45251000,,,,,,
1717,,"Mimosa",,28.11240100,-15.45253000,,,,,,
1454,,"Mimosa (Gardenia)",,28.11511839,-15.45040220,,,,,,
1535,,"Monterrey, 1",,28.06103500,-15.43050700,,,,,,
1494,,"Munguía, 8",,28.10626900,-15.41523600,,,,,,
1506,,"Mimosa, 27-29",,28.11472550,-15.45066474,,,,,,
1192,,"Néstor Álamo (Campo de Lucha)",,28.10278000,-15.47158500,,,,,,
1216,,"Nueva, 35",,28.09696300,-15.43079800,,,,,,
1614,,"Nueva, 73",,28.09567200,-15.43177000,,,,,,
1218,,"Nueva, 77",,28.09389200,-15.43351200,,,,,,
1175,,"Nueva, frente 67",,28.09583700,-15.43175200,,,,,,
1199,,"Nueva, frente 25",,28.09734600,-15.43081700,,,,,,
1410,,"Numancia, 68",,28.13037300,-15.44550300,,,,,,
1306,,"Obispo Romo (Mercado de Altavista)",,28.11445600,-15.43534400,,,,,,
1308,,"Obispo Romo (Parque Hermanos Millares)",,28.11685100,-15.43704600,,,,,,
1295,,"Obispo Romo, frente 27",,28.11550800,-15.43578600,,,,,,
1766,,"Olivo (Carretera de Almatriche)",,28.09385000,-15.45905000,,,,,,
1314,,"Olof Palme, 40",,28.13336100,-15.43566700,,,,,,
1630,,"Orinoco",,28.09230600,-15.44425600,,,,,,
1275,,"Osorio, 58",,28.15253100,-15.42463600,,,,,,
1973,,"Otoño (Hoya Andrea)",,28.09006667,-15.46146667,,,,,,
1294,,"Palmar, frente 82",,28.15332400,-15.42343300,,,,,,
1711,,"Pardela 14",,28.07346200,-15.42922500,,,,,,
1106,,"Párroco José C. Quintana, 15",,28.06717900,-15.41812400,,,,,,
1101,,"Párroco José C. Quintana, 30",,28.06698200,-15.41859700,,,,,,
1108,,"Párroco José C. Quintana, 41",,28.06657400,-15.41932000,,,,,,
1103,,"Párroco José C. Quintana, 46",,28.06647900,-15.41974100,,,,,,
1099,,"Párroco José C. Quintana, 8",,28.06816900,-15.41778600,,,,,,
1104,,"Párroco José C. Quintana, frente 8",,28.06835600,-15.41774400,,,,,,
1052,,"Párroco Matías Artiles",,28.11301000,-15.43364800,,,,,,
1233,,"Párroco Segundo Vega, 116",,28.09645200,-15.42871200,,,,,,
1237,,"Párroco Segundo Vega, 166",,28.09385700,-15.43125800,,,,,,
1239,,"Párroco Segundo Vega, 220",,28.09276100,-15.43225200,,,,,,
1241,,"Párroco Segundo Vega, 276",,28.09059700,-15.43345600,,,,,,
1235,,"Párroco Segundo Vega, frente 121",,28.09563700,-15.42968700,,,,,,
1344,,"Párroco Segundo Vega, frente 238",,28.09221800,-15.43255200,,,,,,
1045,,"Párroco Villar Reina, 154 (Barranquillo D. Zoilo)",,28.11384700,-15.43252000,,,,,,
1050,,"Párroco Villar Reina, 61 (Barranquillo D. Zoilo)",,28.11585500,-15.43137800,,,,,,
1043,,"Párroco Villar Reina, 80 (Barranquillo D. Zoilo)",,28.11599800,-15.43147300,,,,,,
1264,,"Tomás Morales, 5",,28.10834800,-15.42074900,,,,,,
1126,,"Pedro Hidalgo, 35",,28.07164300,-15.42084800,,,,,,
1128,,"Pedro Hidalgo, 53",,28.07136900,-15.42222700,,,,,,
1166,,"Pedro Hidalgo, 97",,28.07142100,-15.42419800,,,,,,
1147,,"Pedro Hidalgo, frente 91",,28.07159500,-15.42347100,,,,,,
1581,,"Pepe Dámaso, 12",,28.10058800,-15.47452200,,,,,,
1576,,"Pepe Dámaso, 17",,28.10045500,-15.47443200,,,,,,
1349,,"Pepe Dámaso, 32",,28.09993900,-15.47724800,,,,,,
1388,,"Pepe Dámaso, 43",,28.09964800,-15.47783400,,,,,,
1048,,"Pérez del Toro (Pl. Dr. Juan Bosch Millares)",,28.11720600,-15.42731100,,,,,,
1046,,"Pérez del Toro, 13",,28.11364800,-15.42511800,,,,,,
1421,,"Pérez Muñoz, 100",,28.15294700,-15.42764000,,,,,,
1417,,"Pérez Muñoz, 34",,28.14996400,-15.42694400,,,,,,
1419,,"Pérez Muñoz, 78",,28.15172300,-15.42732800,,,,,,
1534,,"Pino Apolinario (Iglesia Lomo Apolinario)",,28.09601300,-15.43824500,,,,,,
1342,,"Pino Apolinario, 53",,28.09743900,-15.43675100,,,,,,
1340,,"Pino Apolinario, 9",,28.09836700,-15.43520400,,,,,,
1772,,"Pintor Juan Guillermo (C.C. La Minilla)",,28.12555900,-15.43868500,,,,,,
1770,,"Pintor Juan Guillermo, frente 19",,28.12748500,-15.43761900,,,,,,
1053,,"Pintor Juan Ismael (Iglesia Redonda)",,28.11057400,-15.43824700,,,,,,
1255,,"Pío XII (Colegio Teresiano)",,28.12504100,-15.43212200,,,,,,
1270,,"Pío XII (Colegio Teresiano)",,28.12488100,-15.43217000,,,,,,
1257,,"Pío XII (Estadio Insular)",,28.12892500,-15.43285100,,,,,,
1272,,"Pío XII (Estadio Insular)",,28.12810400,-15.43307200,,,,,,
1757,,"Plutón (CEIP Hoya Andrea)",,28.09252000,-15.46196500,,,,,,
1739,,"Plutón, frente 14",,28.09506400,-15.46189000,,,,,,
1024,,"Presidente Alvear (Iglesia del Pino)",,28.13563600,-15.43043400,,,,,,
1058,,"Presidente Alvear, 17",,28.13508000,-15.43034100,,,,,,
1279,,"Primero de Mayo, 56",,28.10582300,-15.41993200,,,,,,
1543,,"Profesor Lozano (Canarias 7)",,28.15591600,-15.41723900,,,,,,
1639,,"Profesor Lozano (Catamarca)",,28.15443333,-15.42098333,,,,,,
1641,,"Profesor Lozano (Rotonda Arequipa)",,28.15593600,-15.42033700,,,,,,
1552,,"Profesor Lozano, 10",,28.15614300,-15.41670200,,,,,,
1648,,"Profesor Lozano, 34",,28.15625700,-15.41985600,,,,,,
1198,,"Real de San Juan (Antigua Cárcel)",,28.09483800,-15.42347300,,,,,,
1433,,"Real de San Juan, 14",,28.09807600,-15.41996900,,,,,,
1431,,"Real de San Juan, 2",,28.09872300,-15.41780500,,,,,,
1221,,"Real de San Juan, 62",,28.09659600,-15.42164600,,,,,,
1435,,"Real de San Juan, frente 89",,28.09737700,-15.42097200,,,,,,
1206,,"Real de S. Roque, 13",,28.09813500,-15.42165800,,,,,,
1189,,"Real de S. Roque, frente 11",,28.09824900,-15.42171100,,,,,,
1348,,"Real del Castillo",,28.10380300,-15.42881600,,,,,,
1667,,"Real del Castillo",,28.10508000,-15.42312600,,,,,,
1669,,"Real del Castillo (San Nicolás)",,28.10381600,-15.42177600,,,,,,
1350,,"Real del Castillo, 117",,28.10193200,-15.42299300,,,,,,
1171,,"Reyes Católicos, 9",,28.09982400,-15.41385400,,,,,,
1154,,"Sabino Berthelot, 19",,28.07926100,-15.42090800,,,,,,
1643,,"Sabino Berthelot, 26",,28.07848400,-15.42249600,,,,,,
1650,,"Sabino Berthelot, 39",,28.07832200,-15.42268900,,,,,,
1133,,"Sabino Berthelot, 6",,28.07952600,-15.42073200,,,,,,
1172,,"Salamanca, 135",,28.06875300,-15.42788300,,,,,,
1974,,"Salamanca, 171 (Pedro Hidalgo)",,28.06737600,-15.42912000,,,,,,
1168,,"Salamanca, 63",,28.06947400,-15.42515600,,,,,,
1170,,"Salamanca, 99",,28.06944000,-15.42643900,,,,,,
1424,,"San Andrés, 28",,28.09519700,-15.48181900,,,,,,
1623,,"San Andrés, 39",,28.09490800,-15.48201400,,,,,,
1620,,"San Andrés, 6",,28.09692700,-15.48176500,,,,,,
1601,,"San Andrés, frente 6",,28.09707800,-15.48172200,,,,,,
1153,,"San Cristóbal de La Laguna,  frente 133",,28.06923800,-15.42914700,,,,,,
1155,,"San Cristóbal de La Laguna, 168",,28.06814700,-15.43004300,,,,,,
1455,,"San Cristóbal de La Laguna, 196",,28.06735800,-15.43057300,,,,,,
1151,,"San Cristóbal de La Laguna, 96",,28.06974800,-15.42766300,,,,,,
1149,,"San Cristóbal de La Laguna, frente 51",,28.06973600,-15.42573200,,,,,,
1426,,"San Fermín, 20",,28.09468200,-15.48334200,,,,,,
1631,,"San Fernando, 38",,28.09417100,-15.48337400,,,,,,
1219,,"San José Artesano, 24",,28.08487600,-15.44328500,,,,,,
1611,,"San José Artesano, 46",,28.08366700,-15.44471900,,,,,,
1680,,"Judas Tadeo (Barranquillo)",,28.09081100,-15.48545700,,,,,,
1329,,"Sta. Luisa de Marillac (Bingo Cinema)",,28.10967100,-15.43062800,,,,,,
1327,,"Sta. Luisa de Marillac (Pl. Martín Cobos)",,28.10728700,-15.43317000,,,,,,
1325,,"Sta. Luisa de Marillac, 43",,28.10585500,-15.43399900,,,,,,
1124,,"Sargento Salom, 34",,28.07272300,-15.41893900,,,,,,
1143,,"Sargento Salom, 44",,28.07291700,-15.41879400,,,,,,
1146,,"Schubert, 17",,28.07447100,-15.42130100,,,,,,
1144,,"Schubert, 5",,28.07503200,-15.41981000,,,,,,
1142,,"Schubert, frente 6",,28.07487100,-15.41961800,,,,,,
1751,,"Serventía, 101",,28.08669700,-15.45960600,,,,,,
1738,,"Serventía, 145",,28.08895500,-15.46015200,,,,,,
1749,,"Serventía, 189",,28.09082300,-15.46025200,,,,,,
1753,,"Serventía, 85",,28.08793200,-15.46011400,,,,,,
1223,,"Severo Ochoa",,28.09582600,-15.42517400,,,,,,
1244,,"Severo Ochoa (Albert Schwitzer)",,28.09402800,-15.42854300,,,,,,
1438,,"Severo Ochoa (C.S. El Batán)",,28.09570000,-15.42522900,,,,,,
1246,,"Severo Ochoa (George Bernard Shaw)",,28.09289600,-15.42979400,,,,,,
1227,,"Severo Ochoa (George Pire)",,28.09396000,-15.42880500,,,,,,
1225,,"Severo Ochoa, 12",,28.09522700,-15.42746400,,,,,,
1242,,"Severo Ochoa, frente 10",,28.09528200,-15.42724300,,,,,,
1897,,"Sierra Nevada (San Francisco)",,28.10213600,-15.42247000,,,,,,
1671,,"Sierra Nevada, frente  44",,28.10244400,-15.42087800,,,,,,
1415,,"Simancas, 70",,28.12972200,-15.44406200,,,,,,
1699,,"Tablero de Gonzalo",,28.05778100,-15.43960600,,,,,,
1692,,"Tablero de Gonzalo, frente 7",,28.05763200,-15.43929000,,,,,,
1062,,"Teobaldo Power (Iglesia Redonda)",,28.11056500,-15.43784300,,,,,,
1055,,"Teobaldo Power, frente 51",,28.10871400,-15.43975300,,,,,,
1269,,"Tinguaro, 18",,28.15310300,-15.42935800,,,,,,
1311,,"Tomás Miller (Playa de Las Canteras)",,28.14109200,-15.43371800,,,,,,
1263,,"Tomás Miller, frente 31",,28.13749700,-15.43343400,,,,,,
1004,,"Triana (Parque San Telmo)",,28.10826300,-15.41743600,,,,,,
1696,,"Tunerillas, frente 20",,28.09554800,-15.44962000,,,,,,
420,,"Vega de Río Palma, 48",,28.07365000,-15.46800000,,,,,,
1005,,"Venegas (Usos Múltiples)",,28.11259245,-15.41873934,,,,,,
1600,,"Ventura Doreste, 7",,28.10164000,-15.47225500,,,,,,
1531,,"Veracruz, 16",,28.06314000,-15.42444100,,,,,,
1569,,"Veracruz, 36",,28.06242574,-15.42670374,,,,,,
1326,,"Virgen de La Paloma (Iglesia de La Paz)",,28.10705500,-15.43407700,,,,,,
1324,,"Virgen de La Paloma, frente 19",,28.10542100,-15.43450400,,,,,,
1558,,"Virgen del Pilar (Pl. Barranco de La Ballena)",,28.11370500,-15.44687300,,,,,,
1547,,"Virgen del Pilar, 28",,28.11625600,-15.44501400,,,,,,
1560,,"Virgen del Pilar, frente 26",,28.11582400,-15.44557700,,,,,,
570,,"Zaragoza (Don Pedro Infinito)",,28.10960000,-15.43185000,,,,,,
1293,,"Zaragoza, 26",,28.11121500,-15.43289100,,,,,,
1304,,"Zaragoza, 27",,28.11108500,-15.43290500,,,,,,
1518,,"Archivero Joaquín Blanco Montesdeoca (Pedro Barber)",,28.11264900,-15.45166700,,,,,,
1681,,"Arquitecto José Luis Jiménez, 3",,28.05642200,-15.44833200,,,,,,
1145,,"Pedro Hidalgo (Polideportivo)",,28.07170400,-15.42144300,,,,,,
1322,,"Calzada Lateral del Norte (Centro Salud Miller Bajo)",,28.10469200,-15.43253800,,,,,,
1320,,"Calzada Lateral del Norte (Divina Pastora)",,28.10569200,-15.42720600,,,,,,
1968,,"Campus Universitario (Ingenierías)",,28.07086667,-15.45556667,,,,,,
1709,,"Ctra. San Juan de Dios (Guincho)",,28.07396200,-15.42671300,,,,,,
1715,,"Ctra. San Juan de Dios (Guincho)",,28.07385800,-15.42747300,,,,,,
1744,,"Ctra. de Almatriche",,28.08948333,-15.45923333,,,,,,
1740,,"Ctra. de Almatriche (Fábrica de Tejas)",,28.09336667,-15.45980000,,,,,,
1742,,"Ctra. de Almatriche (Gasolinera)",,28.09093333,-15.45940000,,,,,,
1746,,"Ctra. de Almatriche, 135",,28.08518333,-15.45956667,,,,,,
1492,,"Ctra. de Almatriche, 138",,28.08376667,-15.46168333,,,,,,
1748,,"Ctra. de Almatriche, 169",,28.08355000,-15.46156667,,,,,,
1743,,"Ctra. de Almatriche, 20",,28.09281667,-15.45981667,,,,,,
1750,,"Ctra. de Almatriche, 259",,28.08031667,-15.46176667,,,,,,
1484,,"Ctra. de Almatriche, 30",,28.07816667,-15.46193333,,,,,,
1504,,"Ctra. de Almatriche, 94",,28.08636667,-15.45910000,,,,,,
1745,,"Ctra. de Almatriche, frente 47",,28.09073333,-15.45950000,,,,,,
1747,,"Ctra. de Almatriche, frente 71",,28.08955000,-15.45931667,,,,,,
1474,,"Ctra. de Chile (Campo de Golf)",,28.12606300,-15.44529100,,,,,,
1493,,"Ctra. de Chile (Campo de Golf)",,28.12545200,-15.44604000,,,,,,
1491,,"Ctra. de Chile, 45",,28.12347900,-15.44675900,,,,,,
1472,,"Ctra. de Chile, 68",,28.12367200,-15.44688400,,,,,,
1489,,"Ctra. de Chile, 75",,28.12200800,-15.44704800,,,,,,
1470,,"Ctra. de Chile, frente 91",,28.12053800,-15.44798100,,,,,,
1563,,"Ctra. Lomo Blanco (IES Felo Monzón)",,28.08185800,-15.44716400,,,,,,
252,,"Rotonda de Lomo Blanco",,28.08320586,-15.44607774,,,,,,
1582,,"Ctra. Lomo Blanco, frente 51",,28.08187400,-15.44701600,,,,,,
283,,"Ctra. de Mata (San Antonio)",,28.10700362,-15.42309746,,,,,,
1319,,"Ctra. de Mata (Parque de Las Rehoyas)",,28.10624963,-15.42843642,,,,,,
1281,,"Ctra. de Mata (Pl. del Pino)",,28.10778900,-15.42186500,,,,,,
1317,,"Ctra. de Mata, 42",,28.10614700,-15.42475300,,,,,,
1346,,"Ctra. de San Lorenzo (Barranco)",,28.07698333,-15.47883333,,,,,,
759,,"Ctra. de San Lorenzo, 230",,28.07660000,-15.47835000,,,,,,
1382,,"Ctra. de San Lorenzo, 383",,28.07878270,-15.46424903,,,,,,
1180,,"Ctra. de San Lorenzo, frente 128",,28.08808333,-15.47871667,,,,,,
1296,,"Ctra. de San Lorenzo, frente 172",,28.08403333,-15.47826667,,,,,,
1298,,"Ctra. de San Lorenzo, frente 186",,28.08161667,-15.47806667,,,,,,
1416,,"Ctra. de San Lorenzo, frente 282",,28.07581667,-15.47401667,,,,,,
1477,,"Ctra. de Tamaraceite (Las Majadillas)",,28.10719300,-15.46004300,,,,,,
1458,,"Ctra. de Tamaraceite (Las Perreras)",,28.10342100,-15.46206500,,,,,,
1450,,"Ctra. de Tamaraceite (Rotonda Lomo Los Frailes)",,28.09680900,-15.46694000,,,,,,
1469,,"Ctra. de Tamaraceite (Rotonda Lomo Los Frailes)",,28.09641400,-15.46560400,,,,,,
1462,,"Ctra. de Tamaraceite (Urb. Ind. Lomo Blanco)",,28.11004300,-15.45848600,,,,,,
1452,,"Ctra. de Tamaraceite (Urb. La Guillena)",,28.09596900,-15.46249700,,,,,,
1471,,"Ctra. de Tamaraceite (Urb. La Guillena)",,28.09583500,-15.46254800,,,,,,
1456,,"Ctra. de Tamaraceite, frente 71",,28.09819900,-15.46196000,,,,,,
1460,,"Ctra. de Tamaraceite, frente 21",,28.10650100,-15.46066800,,,,,,
1603,,"Ctra. de Teror",,28.09769200,-15.47918200,,,,,,
1622,,"Ctra. de Teror, 16",,28.09777900,-15.47962600,,,,,,
1464,,"Ctra. del Cardón (Cruce Las Torres)",,28.11547900,-15.45541900,,,,,,
1481,,"Ctra. del Cardón (Cruce Las Torres)",,28.11567000,-15.45521300,,,,,,
1466,,"Ctra. del Cardón (Urb. Díaz Casanovas)",,28.11721500,-15.45487900,,,,,,
1483,,"Ctra. del Cardón (Urb. Díaz Casanovas)",,28.11748500,-15.45433100,,,,,,
1485,,"Ctra. del Cardón, 41",,28.11922400,-15.45184100,,,,,,
1468,,"Ctra. del Cardón, frente 49",,28.11916200,-15.45238500,,,,,,
1625,,"Ctra. del Centro (Antigua Cárcel)",,28.09343000,-15.42541500,,,,,,
1436,,"Ctra. del Centro (Barranco Seco)",,28.09412800,-15.42466300,,,,,,
1240,,"Ctra. del Centro (Colegio S. Juan Bosco)",,28.09766500,-15.42262800,,,,,,
1574,,"Ctra. del Centro (Teatro Guiniguada)",,28.10216600,-15.41495700,,,,,,
1380,,"Ctra. del Norte (C.C. La Ballena)",,28.10034300,-15.44231300,,,,,,
1376,,"Ctra. del Norte (frente C.C. La Ballena)",,28.09990300,-15.44216600,,,,,,
1374,,"Ctra. del Norte (IES Cruz de Piedra)",,28.10245900,-15.43703000,,,,,,
1385,,"Ctra. del Norte (Los Tarahales)",,28.09812100,-15.44711000,,,,,,
1399,,"Ctra. del Norte (Los Tarahales)",,28.09703600,-15.44802000,,,,,,
1321,,"Ctra. del Norte, 14",,28.10571100,-15.43210500,,,,,,
1405,,"Ctra. del Norte, 225",,28.09787700,-15.44862600,,,,,,
1390,,"Ctra. del Norte, 234",,28.09763500,-15.44852800,,,,,,
1323,,"Ctra. del Norte, 30",,28.10455100,-15.43327800,,,,,,
1379,,"Ctra. del Norte, 40",,28.10379400,-15.43417300,,,,,,
1381,,"Ctra. del Norte, 68",,28.10226900,-15.43789800,,,,,,
1194,,"Ctra. del Cardón (Rotonda)",,28.11857500,-15.45303300,,,,,,
1561,,"Ctra. del Cardón, frente 118",,28.11958200,-15.44819600,,,,,,
1446,,"Ctra. Gral. Tamaraceite, 140",,28.09675000,-15.47370000,,,,,,
1444,,"Ctra. Gral. Tamaraceite, 172",,28.09815000,-15.47515000,,,,,,
1613,,"Ctra. Lomo Blanco, 54",,28.07994100,-15.44741300,,,,,,
1763,,"Ctra. Nueva de San Lorenzo (Gasolinera)",,28.09328735,-15.47801300,,,,,,
1771,,"Ctra. de San Lorenzo, 254",,28.07628333,-15.47641667,,,,,,
1765,,"Ctra. de San Lorenzo, 120",,28.08842400,-15.47890500,,,,,,
1767,,"Ctra. de San Lorenzo, 154",,28.08615200,-15.47894800,,,,,,
1769,,"Ctra. de San Lorenzo, 188",,28.08151400,-15.47814000,,,,,,
1764,,"Ctra. de San Lorenzo, 282",,28.07581667,-15.47395287,,,,,,
1752,,"Ctra. de San Lorenzo, 400",,28.07775000,-15.46250000,,,,,,
1786,,"Ctra. Subida a Tafira (La Favorita)",,28.08483600,-15.43683900,,,,,,
1479,,"Ctra. Tamaraceite (Danone)",,28.11001800,-15.45838000,,,,,,
1473,,"Ctra. Tamaraceite (Las Perreras)",,28.09795900,-15.46181400,,,,,,
1475,,"Ctra. Tamaraceite, frente 62",,28.10302000,-15.46223900,,,,,,
1646,,"Catamarca, frente 2",,28.15240100,-15.41859800,,,,,,
1714,,"Ciencias Básicas",,28.07340700,-15.45281900,,,,,,
1605,,"Ciencias Básicas / Informática",,28.07282000,-15.45198600,,,,,,
1612,,"Ciencias Básicas / Teología",,28.07252300,-15.45169100,,,,,,
1691,,"Ciencias Jurídicas (Módulo B)",,28.07817000,-15.44923500,,,,,,
1978,,"Ciudad de San Juan de Dios (El Lasso)",,28.08056200,-15.42509900,,,,,,
1234,,"Ctra. Lomo Blanco (El Hornillo)",,28.08782800,-15.43937600,,,,,,
1236,,"Ctra. Lomo Blanco (Felipe Martel)",,28.08399400,-15.44264800,,,,,,
1217,,"Ctra. Lomo Blanco (Felipe Martel)",,28.08402300,-15.44283400,,,,,,
1232,,"Ctra. Lomo Blanco (Hermanos Toledo Suárez)",,28.08465500,-15.44117500,,,,,,
1213,,"Ctra. Lomo Blanco (Hermanos Toledo Suárez)",,28.08479400,-15.44112300,,,,,,
1215,,"Ctra. Lomo Blanco (Lomo Verdejo)",,28.08784200,-15.43922000,,,,,,
1230,,"Ctra. Lomo Blanco (Puente La Matula)",,28.08250200,-15.44204400,,,,,,
1567,,"Ctra. Lomo Blanco (Urb. El Zurbarán)",,28.07610200,-15.44968300,,,,,,
1578,,"Ctra. Lomo Blanco (Urb. El Zurbarán)",,28.07580600,-15.44960300,,,,,,
1580,,"Ctra. Lomo Blanco, 81",,28.07977900,-15.44726200,,,,,,
1565,,"Ctra. Lomo Blanco, 94",,28.07805000,-15.44831300,,,,,,
148,,"Ctra. Lomo Blanco, 5",,28.08322000,-15.44370000,,,,,,
1787,,"Ctra. Pico Viento (Asilo de Ancianos)",,28.07416000,-15.44697800,,,,,,
1788,,"Ctra. Pico Viento (Asilo de Ancianos)",,28.07409400,-15.44668500,,,,,,
1940,,"Guiniguada",,28.10075000,-15.41900000,,,,,,
1894,,"Hospital Dr. Negrín (Consultas Externas)",,28.11921667,-15.44465000,,,,,,
1963,,"Hospital Dr. Negrín (Consultas Externas)",,28.11918900,-15.44523100,,,,,,
1705,,"Hospital Dr. Negrín (Hospitalización)",,28.12094700,-15.44320800,,,,,,
1615,,"Hospital Juan Carlos I",,28.10363100,-15.42311700,,,,,,
1928,,"Hoya de La Plata",,28.07000300,-15.41813100,,,,,,
1731,,"Ingenierías",,28.07064700,-15.45513700,,,,,,
