service_id,date,exception_type
2.55.42.1816.3084,20190906,1
2.55.42.1816.3084,20190909,1
2.55.42.1816.3084,20190910,1
2.55.42.1816.3084,20190912,1
2.55.42.1816.3084,20190913,1
2.55.42.1816.3084,20190916,1
2.55.42.1816.3084,20190917,1
2.55.42.1816.3084,20190918,1
2.55.42.1816.3084,20190919,1
2.55.42.1816.3084,20190920,1
2.55.42.1816.3084,20190923,1
2.55.42.1816.3084,20190925,1
2.55.42.1816.3084,20190926,1
2.55.42.1816.3084,20190927,1
2.55.42.1816.3084,20190930,1
2.55.42.1816.3084,20191001,1
2.55.42.1816.3084,20191002,1
2.55.42.1816.3084,20191003,1
2.55.42.1816.3084,20191004,1
2.55.42.1816.3084,20191007,1
2.55.42.1816.3084,20191008,1
2.55.42.1816.3084,20191009,1
2.55.42.1816.3084,20191010,1
2.55.42.1816.3084,20191011,1
2.55.42.1816.3084,20191014,1
2.55.42.1816.3084,20191015,1
2.55.42.1816.3084,20191016,1
2.55.42.1816.3084,20191017,1
2.55.42.1816.3084,20191018,1
2.55.42.1816.3084,20191021,1
2.55.42.1816.3084,20191022,1
2.55.42.1816.3084,20191023,1
2.55.42.1816.3084,20191024,1
2.55.42.1816.3084,20191025,1
2.55.42.1816.3084,20191028,1
2.55.42.1816.3084,20191029,1
2.55.42.1816.3084,20191030,1
2.55.42.1816.3084,20191031,1
2.55.42.1816.3084,20191104,1
2.55.42.1816.3084,20191105,1
2.55.42.1816.3084,20191106,1
2.55.42.1816.3084,20191107,1
2.55.42.1816.3084,20191108,1
2.55.42.1816.3084,20191111,1
2.55.42.1816.3084,20191112,1
2.55.42.1816.3084,20191113,1
2.55.42.1816.3084,20191114,1
2.55.42.1816.3084,20191115,1
2.55.42.1816.3084,20191118,1
2.55.42.1816.3084,20191119,1
2.55.42.1816.3084,20191120,1
2.55.42.1816.3084,20191121,1
2.55.42.1816.3084,20191122,1
2.55.42.1816.3084,20191125,1
2.55.42.1816.3084,20191126,1
2.55.42.1816.3084,20191127,1
2.55.42.1816.3084,20191128,1
2.55.42.1816.3084,20191129,1
2.55.42.1816.3084,20191202,1
2.55.42.1816.3084,20191203,1
2.55.42.1816.3084,20191204,1
2.55.42.1816.3084,20191205,1
2.55.42.1816.3084,20191209,1
2.55.42.1816.3084,20191210,1
2.55.42.1816.3084,20191211,1
2.55.42.1816.3084,20191212,1
2.55.42.1816.3084,20191213,1
2.55.42.1816.3084,20191216,1
2.55.42.1816.3084,20191217,1
2.55.42.1816.3084,20191218,1
2.55.42.1816.3084,20191219,1
2.55.42.1816.3084,20191220,1
2.55.42.1816.3084,20191223,1
2.55.42.1816.3084,20191224,1
2.55.42.1816.3084,20191227,1
2.55.42.1816.3084,20191230,1
2.55.42.1816.3084,20191231,1
2.59.6.1088.2860,20190706,1
2.59.6.1088.2860,20190713,1
2.59.6.1088.2860,20190720,1
2.59.6.1088.2860,20190727,1
2.59.6.1088.2860,20190803,1
2.59.6.1088.2860,20190810,1
2.59.6.1088.2860,20190817,1
2.59.6.1088.2860,20190824,1
2.59.6.1088.2860,20190831,1
2.59.6.1088.2860,20190907,1
2.59.6.1088.2860,20190914,1
2.59.6.1088.2860,20190921,1
2.59.6.1088.2860,20190928,1
2.59.6.1088.2860,20191005,1
2.59.6.1088.2860,20191019,1
2.59.6.1088.2860,20191026,1
2.59.6.1088.2860,20191102,1
2.59.6.1088.2860,20191109,1
2.59.6.1088.2860,20191116,1
2.59.6.1088.2860,20191123,1
2.59.6.1088.2860,20191130,1
2.59.6.1088.2860,20191207,1
2.59.6.1088.2860,20191214,1
2.59.6.1088.2860,20191221,1
2.59.6.1088.2860,20191228,1
2.59.6.1089.2860,20190707,1
2.59.6.1089.2860,20190714,1
2.59.6.1089.2860,20190721,1
2.59.6.1089.2860,20190728,1
2.59.6.1089.2860,20190804,1
2.59.6.1089.2860,20190811,1
2.59.6.1089.2860,20190815,1
2.59.6.1089.2860,20190818,1
2.59.6.1089.2860,20190825,1
2.59.6.1089.2860,20190901,1
2.59.6.1089.2860,20190908,1
2.59.6.1089.2860,20190911,1
2.59.6.1089.2860,20190915,1
2.59.6.1089.2860,20190922,1
2.59.6.1089.2860,20190924,1
2.59.6.1089.2860,20190929,1
2.59.6.1089.2860,20191006,1
2.59.6.1089.2860,20191012,1
2.59.6.1089.2860,20191013,1
2.59.6.1089.2860,20191020,1
2.59.6.1089.2860,20191027,1
2.59.6.1089.2860,20191101,1
2.59.6.1089.2860,20191103,1
2.59.6.1089.2860,20191110,1
2.59.6.1089.2860,20191117,1
2.59.6.1089.2860,20191124,1
2.59.6.1089.2860,20191201,1
2.59.6.1089.2860,20191206,1
2.59.6.1089.2860,20191208,1
2.59.6.1089.2860,20191215,1
2.59.6.1089.2860,20191222,1
2.59.6.1089.2860,20191225,1
2.59.6.1089.2860,20191226,1
2.59.6.1089.2860,20191229,1
2.59.6.1817.2860,20190704,1
2.59.6.1817.2860,20190705,1
2.59.6.1817.2860,20190708,1
2.59.6.1817.2860,20190709,1
2.59.6.1817.2860,20190710,1
2.59.6.1817.2860,20190711,1
2.59.6.1817.2860,20190712,1
2.59.6.1817.2860,20190715,1
2.59.6.1817.2860,20190716,1
2.59.6.1817.2860,20190717,1
2.59.6.1817.2860,20190718,1
2.59.6.1817.2860,20190719,1
2.59.6.1817.2860,20190722,1
2.59.6.1817.2860,20190723,1
2.59.6.1817.2860,20190724,1
2.59.6.1817.2860,20190725,1
2.59.6.1817.2860,20190726,1
2.59.6.1817.2860,20190729,1
2.59.6.1817.2860,20190730,1
2.59.6.1817.2860,20190731,1
2.59.6.1817.2860,20190801,1
2.59.6.1817.2860,20190802,1
2.59.6.1817.2860,20190805,1
2.59.6.1817.2860,20190806,1
2.59.6.1817.2860,20190807,1
2.59.6.1817.2860,20190808,1
2.59.6.1817.2860,20190809,1
2.59.6.1817.2860,20190812,1
2.59.6.1817.2860,20190813,1
2.59.6.1817.2860,20190814,1
2.59.6.1817.2860,20190816,1
2.59.6.1817.2860,20190819,1
2.59.6.1817.2860,20190820,1
2.59.6.1817.2860,20190821,1
2.59.6.1817.2860,20190822,1
2.59.6.1817.2860,20190823,1
2.59.6.1817.2860,20190826,1
2.59.6.1817.2860,20190827,1
2.59.6.1817.2860,20190828,1
2.59.6.1817.2860,20190829,1
2.59.6.1817.2860,20190830,1
2.59.6.1817.2860,20190902,1
2.59.6.1817.2860,20190903,1
2.59.6.1817.2860,20190904,1
2.59.6.1817.2860,20190905,1
2.59.6.1817.2860,20190906,1
2.59.6.1817.2860,20190909,1
2.59.6.1817.2860,20190910,1
2.59.6.1817.2860,20190912,1
2.59.6.1817.2860,20190913,1
2.59.6.1817.2860,20190916,1
2.59.6.1817.2860,20190917,1
2.59.6.1817.2860,20190918,1
2.59.6.1817.2860,20190919,1
2.59.6.1817.2860,20190920,1
2.59.6.1817.2860,20190923,1
2.59.6.1817.2860,20190925,1
2.59.6.1817.2860,20190926,1
2.59.6.1817.2860,20190927,1
2.59.6.1817.2860,20190930,1
2.59.6.1817.2860,20191001,1
2.59.6.1817.2860,20191002,1
2.59.6.1817.2860,20191003,1
2.59.6.1817.2860,20191004,1
2.59.6.1817.2860,20191007,1
2.59.6.1817.2860,20191008,1
2.59.6.1817.2860,20191009,1
2.59.6.1817.2860,20191010,1
2.59.6.1817.2860,20191011,1
2.59.6.1817.2860,20191014,1
2.59.6.1817.2860,20191015,1
2.59.6.1817.2860,20191016,1
2.59.6.1817.2860,20191017,1
2.59.6.1817.2860,20191018,1
2.59.6.1817.2860,20191021,1
2.59.6.1817.2860,20191022,1
2.59.6.1817.2860,20191023,1
2.59.6.1817.2860,20191024,1
2.59.6.1817.2860,20191025,1
2.59.6.1817.2860,20191028,1
2.59.6.1817.2860,20191029,1
2.59.6.1817.2860,20191030,1
2.59.6.1817.2860,20191031,1
2.59.6.1817.2860,20191104,1
2.59.6.1817.2860,20191105,1
2.59.6.1817.2860,20191106,1
2.59.6.1817.2860,20191107,1
2.59.6.1817.2860,20191108,1
2.59.6.1817.2860,20191111,1
2.59.6.1817.2860,20191112,1
2.59.6.1817.2860,20191113,1
2.59.6.1817.2860,20191114,1
2.59.6.1817.2860,20191115,1
2.59.6.1817.2860,20191118,1
2.59.6.1817.2860,20191119,1
2.59.6.1817.2860,20191120,1
2.59.6.1817.2860,20191121,1
2.59.6.1817.2860,20191122,1
2.59.6.1817.2860,20191125,1
2.59.6.1817.2860,20191126,1
2.59.6.1817.2860,20191127,1
2.59.6.1817.2860,20191128,1
2.59.6.1817.2860,20191129,1
2.59.6.1817.2860,20191202,1
2.59.6.1817.2860,20191203,1
2.59.6.1817.2860,20191204,1
2.59.6.1817.2860,20191205,1
2.59.6.1817.2860,20191209,1
2.59.6.1817.2860,20191210,1
2.59.6.1817.2860,20191211,1
2.59.6.1817.2860,20191212,1
2.59.6.1817.2860,20191213,1
2.59.6.1817.2860,20191216,1
2.59.6.1817.2860,20191217,1
2.59.6.1817.2860,20191218,1
2.59.6.1817.2860,20191219,1
2.59.6.1817.2860,20191220,1
2.59.6.1817.2860,20191223,1
2.59.6.1817.2860,20191224,1
2.59.6.1817.2860,20191227,1
2.59.6.1817.2860,20191230,1
2.59.6.1817.2860,20191231,1
2.60.115.1677.3085,20190706,1
2.60.115.1677.3085,20190713,1
2.60.115.1677.3085,20190720,1
2.60.115.1677.3085,20190727,1
2.60.115.1677.3085,20190803,1
2.60.115.1677.3085,20190810,1
2.60.115.1677.3085,20190817,1
2.60.115.1677.3085,20190824,1
2.60.115.1677.3085,20190831,1
2.60.115.1677.3085,20190907,1
2.60.115.1677.3085,20190914,1
2.60.115.1677.3085,20190921,1
2.60.115.1677.3085,20190928,1
2.60.115.1677.3085,20191005,1
2.60.115.1677.3085,20191019,1
2.60.115.1677.3085,20191026,1
2.60.115.1677.3085,20191102,1
2.60.115.1677.3085,20191109,1
2.60.115.1677.3085,20191116,1
2.60.115.1677.3085,20191123,1
2.60.115.1677.3085,20191130,1
2.60.115.1677.3085,20191207,1
2.60.115.1677.3085,20191214,1
2.60.115.1677.3085,20191221,1
2.60.115.1677.3085,20191228,1
2.60.115.1678.3085,20190707,1
2.60.115.1678.3085,20190714,1
2.60.115.1678.3085,20190721,1
2.60.115.1678.3085,20190728,1
2.60.115.1678.3085,20190804,1
2.60.115.1678.3085,20190811,1
2.60.115.1678.3085,20190815,1
2.60.115.1678.3085,20190818,1
2.60.115.1678.3085,20190825,1
2.60.115.1678.3085,20190901,1
2.60.115.1678.3085,20190908,1
2.60.115.1678.3085,20190911,1
2.60.115.1678.3085,20190915,1
2.60.115.1678.3085,20190922,1
2.60.115.1678.3085,20190924,1
2.60.115.1678.3085,20190929,1
2.60.115.1678.3085,20191006,1
2.60.115.1678.3085,20191012,1
2.60.115.1678.3085,20191013,1
2.60.115.1678.3085,20191020,1
2.60.115.1678.3085,20191027,1
2.60.115.1678.3085,20191101,1
2.60.115.1678.3085,20191103,1
2.60.115.1678.3085,20191110,1
2.60.115.1678.3085,20191117,1
2.60.115.1678.3085,20191124,1
2.60.115.1678.3085,20191201,1
2.60.115.1678.3085,20191206,1
2.60.115.1678.3085,20191208,1
2.60.115.1678.3085,20191215,1
2.60.115.1678.3085,20191222,1
2.60.115.1678.3085,20191225,1
2.60.115.1678.3085,20191226,1
2.60.115.1678.3085,20191229,1
2.60.115.1825.3085,20190705,1
2.60.115.1825.3085,20190708,1
2.60.115.1825.3085,20190709,1
2.60.115.1825.3085,20190710,1
2.60.115.1825.3085,20190711,1
2.60.115.1825.3085,20190712,1
2.60.115.1825.3085,20190715,1
2.60.115.1825.3085,20190716,1
2.60.115.1825.3085,20190717,1
2.60.115.1825.3085,20190718,1
2.60.115.1825.3085,20190719,1
2.60.115.1825.3085,20190722,1
2.60.115.1825.3085,20190723,1
2.60.115.1825.3085,20190724,1
2.60.115.1825.3085,20190725,1
2.60.115.1825.3085,20190726,1
2.60.115.1825.3085,20190729,1
2.60.115.1825.3085,20190730,1
2.60.115.1825.3085,20190731,1
2.60.115.1825.3085,20190801,1
2.60.115.1825.3085,20190802,1
2.60.115.1825.3085,20190805,1
2.60.115.1825.3085,20190806,1
2.60.115.1825.3085,20190807,1
2.60.115.1825.3085,20190808,1
2.60.115.1825.3085,20190809,1
2.60.115.1825.3085,20190812,1
2.60.115.1825.3085,20190813,1
2.60.115.1825.3085,20190814,1
2.60.115.1825.3085,20190816,1
2.60.115.1825.3085,20190819,1
2.60.115.1825.3085,20190820,1
2.60.115.1825.3085,20190821,1
2.60.115.1825.3085,20190822,1
2.60.115.1825.3085,20190823,1
2.60.115.1825.3085,20190826,1
2.60.115.1825.3085,20190827,1
2.60.115.1825.3085,20190828,1
2.60.115.1825.3085,20190829,1
2.60.115.1825.3085,20190830,1
2.60.115.1825.3085,20190902,1
2.60.115.1825.3085,20190903,1
2.60.115.1825.3085,20190904,1
2.60.115.1825.3085,20190905,1
2.60.115.1825.3085,20190906,1
2.60.115.1825.3085,20190909,1
2.60.115.1825.3085,20190910,1
2.60.115.1825.3085,20190912,1
2.60.115.1825.3085,20190913,1
2.60.115.1825.3085,20190916,1
2.60.115.1825.3085,20190917,1
2.60.115.1825.3085,20190918,1
2.60.115.1825.3085,20190919,1
2.60.115.1825.3085,20190920,1
2.60.115.1825.3085,20190923,1
2.60.115.1825.3085,20190925,1
2.60.115.1825.3085,20190926,1
2.60.115.1825.3085,20190927,1
2.60.115.1825.3085,20190930,1
2.60.115.1825.3085,20191001,1
2.60.115.1825.3085,20191002,1
2.60.115.1825.3085,20191003,1
2.60.115.1825.3085,20191004,1
2.60.115.1825.3085,20191007,1
2.60.115.1825.3085,20191008,1
2.60.115.1825.3085,20191009,1
2.60.115.1825.3085,20191010,1
2.60.115.1825.3085,20191011,1
2.60.115.1825.3085,20191014,1
2.60.115.1825.3085,20191015,1
2.60.115.1825.3085,20191016,1
2.60.115.1825.3085,20191017,1
2.60.115.1825.3085,20191018,1
2.60.115.1825.3085,20191021,1
2.60.115.1825.3085,20191022,1
2.60.115.1825.3085,20191023,1
2.60.115.1825.3085,20191024,1
2.60.115.1825.3085,20191025,1
2.60.115.1825.3085,20191028,1
2.60.115.1825.3085,20191029,1
2.60.115.1825.3085,20191030,1
2.60.115.1825.3085,20191031,1
2.60.115.1825.3085,20191104,1
2.60.115.1825.3085,20191105,1
2.60.115.1825.3085,20191106,1
2.60.115.1825.3085,20191107,1
2.60.115.1825.3085,20191108,1
2.60.115.1825.3085,20191111,1
2.60.115.1825.3085,20191112,1
2.60.115.1825.3085,20191113,1
2.60.115.1825.3085,20191114,1
2.60.115.1825.3085,20191115,1
2.60.115.1825.3085,20191118,1
2.60.115.1825.3085,20191119,1
2.60.115.1825.3085,20191120,1
2.60.115.1825.3085,20191121,1
2.60.115.1825.3085,20191122,1
2.60.115.1825.3085,20191125,1
2.60.115.1825.3085,20191126,1
2.60.115.1825.3085,20191127,1
2.60.115.1825.3085,20191128,1
2.60.115.1825.3085,20191129,1
2.60.115.1825.3085,20191202,1
2.60.115.1825.3085,20191203,1
2.60.115.1825.3085,20191204,1
2.60.115.1825.3085,20191205,1
2.60.115.1825.3085,20191209,1
2.60.115.1825.3085,20191210,1
2.60.115.1825.3085,20191211,1
2.60.115.1825.3085,20191212,1
2.60.115.1825.3085,20191213,1
2.60.115.1825.3085,20191216,1
2.60.115.1825.3085,20191217,1
2.60.115.1825.3085,20191218,1
2.60.115.1825.3085,20191219,1
2.60.115.1825.3085,20191220,1
2.60.115.1825.3085,20191223,1
2.60.115.1825.3085,20191224,1
2.60.115.1825.3085,20191227,1
2.60.115.1825.3085,20191230,1
2.60.115.1825.3085,20191231,1
2.60.78.1825.3085,20190704,1
2.62.61.1598.2862,20190704,1
2.62.61.1598.2862,20190705,1
2.62.61.1598.2862,20190711,1
2.62.61.1598.2862,20190712,1
2.62.61.1598.2862,20190715,1
2.62.61.1598.2862,20190716,1
2.62.61.1598.2862,20190717,1
2.62.61.1598.2862,20190718,1
2.62.61.1598.2862,20190719,1
2.62.61.1598.2862,20190722,1
2.62.61.1598.2862,20190723,1
2.62.61.1598.2862,20190724,1
2.62.61.1598.2862,20190725,1
2.62.61.1598.2862,20190726,1
2.62.61.1598.2862,20190729,1
2.62.61.1598.2862,20190730,1
2.62.61.1598.2862,20190731,1
2.62.61.1598.2862,20190801,1
2.62.61.1598.2862,20190802,1
2.62.61.1598.2862,20190805,1
2.62.61.1598.2862,20190806,1
2.62.61.1598.2862,20190807,1
2.62.61.1598.2862,20190808,1
2.62.61.1598.2862,20190809,1
2.62.61.1598.2862,20190812,1
2.62.61.1598.2862,20190813,1
2.62.61.1598.2862,20190814,1
2.62.61.1598.2862,20190816,1
2.62.61.1598.2862,20190819,1
2.62.61.1598.2862,20190820,1
2.62.61.1598.2862,20190821,1
2.62.61.1598.2862,20190822,1
2.62.61.1598.2862,20190823,1
2.62.61.1598.2862,20190826,1
2.62.61.1598.2862,20190827,1
2.62.61.1598.2862,20190828,1
2.62.61.1598.2862,20190829,1
2.62.61.1598.2862,20190830,1
2.62.61.1598.2862,20190902,1
2.62.61.1598.2862,20190903,1
2.62.61.1598.2862,20190904,1
2.62.61.1598.2862,20190905,1
2.62.61.1598.2862,20190906,1
2.62.61.1598.2862,20190909,1
2.62.61.1598.2862,20190910,1
2.62.61.1598.2862,20190912,1
2.62.61.1598.2862,20190913,1
2.62.61.1598.2862,20190916,1
2.62.61.1598.2862,20190917,1
2.62.61.1598.2862,20190918,1
2.62.61.1598.2862,20190919,1
2.62.61.1598.2862,20190920,1
2.62.61.1598.2862,20190923,1
2.62.61.1598.2862,20190925,1
2.62.61.1598.2862,20190926,1
2.62.61.1598.2862,20190927,1
2.62.61.1598.2862,20190930,1
2.62.61.1598.2862,20191001,1
2.62.61.1598.2862,20191002,1
2.62.61.1598.2862,20191003,1
2.62.61.1598.2862,20191004,1
2.62.61.1598.2862,20191007,1
2.62.61.1598.2862,20191008,1
2.62.61.1598.2862,20191009,1
2.62.61.1598.2862,20191010,1
2.62.61.1598.2862,20191011,1
2.62.61.1598.2862,20191014,1
2.62.61.1598.2862,20191015,1
2.62.61.1598.2862,20191016,1
2.62.61.1598.2862,20191017,1
2.62.61.1598.2862,20191018,1
2.62.61.1598.2862,20191021,1
2.62.61.1598.2862,20191022,1
2.62.61.1598.2862,20191023,1
2.62.61.1598.2862,20191024,1
2.62.61.1598.2862,20191025,1
2.62.61.1598.2862,20191028,1
2.62.61.1598.2862,20191029,1
2.62.61.1598.2862,20191030,1
2.62.61.1598.2862,20191031,1
2.62.61.1598.2862,20191104,1
2.62.61.1598.2862,20191105,1
2.62.61.1598.2862,20191106,1
2.62.61.1598.2862,20191107,1
2.62.61.1598.2862,20191108,1
2.62.61.1598.2862,20191111,1
2.62.61.1598.2862,20191112,1
2.62.61.1598.2862,20191113,1
2.62.61.1598.2862,20191114,1
2.62.61.1598.2862,20191115,1
2.62.61.1598.2862,20191118,1
2.62.61.1598.2862,20191119,1
2.62.61.1598.2862,20191120,1
2.62.61.1598.2862,20191121,1
2.62.61.1598.2862,20191122,1
2.62.61.1598.2862,20191125,1
2.62.61.1598.2862,20191126,1
2.62.61.1598.2862,20191127,1
2.62.61.1598.2862,20191128,1
2.62.61.1598.2862,20191129,1
2.62.61.1598.2862,20191202,1
2.62.61.1598.2862,20191203,1
2.62.61.1598.2862,20191204,1
2.62.61.1598.2862,20191205,1
2.62.61.1598.2862,20191209,1
2.62.61.1598.2862,20191210,1
2.62.61.1598.2862,20191211,1
2.62.61.1598.2862,20191212,1
2.62.61.1598.2862,20191213,1
2.62.61.1598.2862,20191216,1
2.62.61.1598.2862,20191217,1
2.62.61.1598.2862,20191218,1
2.62.61.1598.2862,20191219,1
2.62.61.1598.2862,20191220,1
2.62.61.1598.2862,20191223,1
2.62.61.1598.2862,20191224,1
2.62.61.1598.2862,20191227,1
2.62.61.1598.2862,20191230,1
2.62.61.1598.2862,20191231,1
2.62.61.1675.2862,20190706,1
2.62.61.1675.2862,20190713,1
2.62.61.1675.2862,20190720,1
2.62.61.1675.2862,20190727,1
2.62.61.1675.2862,20190803,1
2.62.61.1675.2862,20190810,1
2.62.61.1675.2862,20190817,1
2.62.61.1675.2862,20190824,1
2.62.61.1675.2862,20190831,1
2.62.61.1675.2862,20190907,1
2.62.61.1675.2862,20190914,1
2.62.61.1675.2862,20190921,1
2.62.61.1675.2862,20190928,1
2.62.61.1675.2862,20191005,1
2.62.61.1675.2862,20191019,1
2.62.61.1675.2862,20191026,1
2.62.61.1675.2862,20191102,1
2.62.61.1675.2862,20191109,1
2.62.61.1675.2862,20191116,1
2.62.61.1675.2862,20191123,1
2.62.61.1675.2862,20191130,1
2.62.61.1675.2862,20191207,1
2.62.61.1675.2862,20191214,1
2.62.61.1675.2862,20191221,1
2.62.61.1675.2862,20191228,1
2.62.61.1676.2862,20190707,1
2.62.61.1676.2862,20190714,1
2.62.61.1676.2862,20190721,1
2.62.61.1676.2862,20190728,1
2.62.61.1676.2862,20190804,1
2.62.61.1676.2862,20190811,1
2.62.61.1676.2862,20190815,1
2.62.61.1676.2862,20190818,1
2.62.61.1676.2862,20190825,1
2.62.61.1676.2862,20190901,1
2.62.61.1676.2862,20190908,1
2.62.61.1676.2862,20190911,1
2.62.61.1676.2862,20190915,1
2.62.61.1676.2862,20190922,1
2.62.61.1676.2862,20190924,1
2.62.61.1676.2862,20190929,1
2.62.61.1676.2862,20191006,1
2.62.61.1676.2862,20191012,1
2.62.61.1676.2862,20191013,1
2.62.61.1676.2862,20191020,1
2.62.61.1676.2862,20191027,1
2.62.61.1676.2862,20191101,1
2.62.61.1676.2862,20191103,1
2.62.61.1676.2862,20191110,1
2.62.61.1676.2862,20191117,1
2.62.61.1676.2862,20191124,1
2.62.61.1676.2862,20191201,1
2.62.61.1676.2862,20191206,1
2.62.61.1676.2862,20191208,1
2.62.61.1676.2862,20191215,1
2.62.61.1676.2862,20191222,1
2.62.61.1676.2862,20191225,1
2.62.61.1676.2862,20191226,1
2.62.61.1676.2862,20191229,1
2.62.61.1913.2862,20190708,1
2.62.61.1913.2862,20190709,1
2.62.61.1913.2862,20190710,1
2.63.45.1648.2863,20190706,1
2.63.45.1648.2863,20190713,1
2.63.45.1648.2863,20190720,1
2.63.45.1648.2863,20190727,1
2.63.45.1648.2863,20190803,1
2.63.45.1648.2863,20190810,1
2.63.45.1648.2863,20190817,1
2.63.45.1648.2863,20190824,1
2.63.45.1648.2863,20190831,1
2.63.45.1648.2863,20190907,1
2.63.45.1648.2863,20190914,1
2.63.45.1648.2863,20190921,1
2.63.45.1648.2863,20190928,1
2.63.45.1648.2863,20191005,1
2.63.45.1648.2863,20191019,1
2.63.45.1648.2863,20191026,1
2.63.45.1648.2863,20191102,1
2.63.45.1648.2863,20191109,1
2.63.45.1648.2863,20191116,1
2.63.45.1648.2863,20191123,1
2.63.45.1648.2863,20191130,1
2.63.45.1648.2863,20191207,1
2.63.45.1648.2863,20191214,1
2.63.45.1648.2863,20191221,1
2.63.45.1648.2863,20191228,1
2.63.45.1649.2863,20190707,1
2.63.45.1649.2863,20190714,1
2.63.45.1649.2863,20190721,1
2.63.45.1649.2863,20190728,1
2.63.45.1649.2863,20190804,1
2.63.45.1649.2863,20190811,1
2.63.45.1649.2863,20190815,1
2.63.45.1649.2863,20190818,1
2.63.45.1649.2863,20190825,1
2.63.45.1649.2863,20190901,1
2.63.45.1649.2863,20190908,1
2.63.45.1649.2863,20190911,1
2.63.45.1649.2863,20190915,1
2.63.45.1649.2863,20190922,1
2.63.45.1649.2863,20190924,1
2.63.45.1649.2863,20190929,1
2.63.45.1649.2863,20191006,1
2.63.45.1649.2863,20191012,1
2.63.45.1649.2863,20191013,1
2.63.45.1649.2863,20191020,1
2.63.45.1649.2863,20191027,1
2.63.45.1649.2863,20191101,1
2.63.45.1649.2863,20191103,1
2.63.45.1649.2863,20191110,1
2.63.45.1649.2863,20191117,1
2.63.45.1649.2863,20191124,1
2.63.45.1649.2863,20191201,1
2.63.45.1649.2863,20191206,1
2.63.45.1649.2863,20191208,1
2.63.45.1649.2863,20191215,1
2.63.45.1649.2863,20191222,1
2.63.45.1649.2863,20191225,1
2.63.45.1649.2863,20191226,1
2.63.45.1649.2863,20191229,1
2.63.45.1818.2863,20190704,1
2.63.45.1818.2863,20190705,1
2.63.45.1818.2863,20190711,1
2.63.45.1818.2863,20190712,1
2.63.45.1818.2863,20190715,1
2.63.45.1818.2863,20190716,1
2.63.45.1818.2863,20190717,1
2.63.45.1818.2863,20190718,1
2.63.45.1818.2863,20190719,1
2.63.45.1818.2863,20190722,1
2.63.45.1818.2863,20190723,1
2.63.45.1818.2863,20190724,1
2.63.45.1818.2863,20190725,1
2.63.45.1818.2863,20190726,1
2.63.45.1818.2863,20190729,1
2.63.45.1818.2863,20190730,1
2.63.45.1818.2863,20190731,1
2.63.45.1818.2863,20190801,1
2.63.45.1818.2863,20190802,1
2.63.45.1818.2863,20190805,1
2.63.45.1818.2863,20190806,1
2.63.45.1818.2863,20190807,1
2.63.45.1818.2863,20190808,1
2.63.45.1818.2863,20190809,1
2.63.45.1818.2863,20190812,1
2.63.45.1818.2863,20190813,1
2.63.45.1818.2863,20190814,1
2.63.45.1818.2863,20190816,1
2.63.45.1818.2863,20190819,1
2.63.45.1818.2863,20190820,1
2.63.45.1818.2863,20190821,1
2.63.45.1818.2863,20190822,1
2.63.45.1818.2863,20190823,1
2.63.45.1818.2863,20190826,1
2.63.45.1818.2863,20190827,1
2.63.45.1818.2863,20190828,1
2.63.45.1818.2863,20190829,1
2.63.45.1818.2863,20190830,1
2.63.45.1818.2863,20190902,1
2.63.45.1818.2863,20190903,1
2.63.45.1818.2863,20190904,1
2.63.45.1818.2863,20190905,1
2.63.45.1818.2863,20190906,1
2.63.45.1818.2863,20190909,1
2.63.45.1818.2863,20190910,1
2.63.45.1818.2863,20190912,1
2.63.45.1818.2863,20190913,1
2.63.45.1818.2863,20190916,1
2.63.45.1818.2863,20190917,1
2.63.45.1818.2863,20190918,1
2.63.45.1818.2863,20190919,1
2.63.45.1818.2863,20190920,1
2.63.45.1818.2863,20190923,1
2.63.45.1818.2863,20190925,1
2.63.45.1818.2863,20190926,1
2.63.45.1818.2863,20190927,1
2.63.45.1818.2863,20190930,1
2.63.45.1818.2863,20191001,1
2.63.45.1818.2863,20191002,1
2.63.45.1818.2863,20191003,1
2.63.45.1818.2863,20191004,1
2.63.45.1818.2863,20191007,1
2.63.45.1818.2863,20191008,1
2.63.45.1818.2863,20191009,1
2.63.45.1818.2863,20191010,1
2.63.45.1818.2863,20191011,1
2.63.45.1818.2863,20191014,1
2.63.45.1818.2863,20191015,1
2.63.45.1818.2863,20191016,1
2.63.45.1818.2863,20191017,1
2.63.45.1818.2863,20191018,1
2.63.45.1818.2863,20191021,1
2.63.45.1818.2863,20191022,1
2.63.45.1818.2863,20191023,1
2.63.45.1818.2863,20191024,1
2.63.45.1818.2863,20191025,1
2.63.45.1818.2863,20191028,1
2.63.45.1818.2863,20191029,1
2.63.45.1818.2863,20191030,1
2.63.45.1818.2863,20191031,1
2.63.45.1818.2863,20191104,1
2.63.45.1818.2863,20191105,1
2.63.45.1818.2863,20191106,1
2.63.45.1818.2863,20191107,1
2.63.45.1818.2863,20191108,1
2.63.45.1818.2863,20191111,1
2.63.45.1818.2863,20191112,1
2.63.45.1818.2863,20191113,1
2.63.45.1818.2863,20191114,1
2.63.45.1818.2863,20191115,1
2.63.45.1818.2863,20191118,1
2.63.45.1818.2863,20191119,1
2.63.45.1818.2863,20191120,1
2.63.45.1818.2863,20191121,1
2.63.45.1818.2863,20191122,1
2.63.45.1818.2863,20191125,1
2.63.45.1818.2863,20191126,1
2.63.45.1818.2863,20191127,1
